market,date_kst,open,high,low,close,volume,value,date_id
KRW-BTC,2021-09-07,60839000.0,61113000.0,55000000.0,56672000.0,19856.73841443,1160638810012.4539,249
KRW-BTC,2021-09-08,56668000.0,57250000.0,53154000.0,55580000.0,12683.32987229,701590969807.58,250
KRW-BTC,2021-09-09,55576000.0,56567000.0,54701000.0,55900000.0,7540.98052835,418872318710.8933,251
KRW-BTC,2021-09-10,55879000.0,56850000.0,54701000.0,55031000.0,10524.62607334,587118672586.7328,252
KRW-BTC,2021-09-11,55031000.0,55400000.0,54316000.0,54800000.0,4246.7897401,233572715191.50043,253
KRW-BTC,2021-09-12,54800000.0,55580000.0,54316000.0,55078000.0,4456.24751341,244803798485.11185,254
KRW-BTC,2021-09-13,55078000.0,56663000.0,53600000.0,54274000.0,7678.99872171,419768907821.3112,255
KRW-BTC,2021-09-14,54340000.0,56857000.0,54120000.0,56564000.0,5994.88062518,333704711921.34143,256
KRW-BTC,2021-09-15,56564000.0,57600000.0,56011000.0,57207000.0,5204.48354612,295924748212.92676,257
KRW-BTC,2021-09-16,57178000.0,57500000.0,56446000.0,57277000.0,5358.40400108,305839184427.866,258
KRW-BTC,2021-09-17,57277000.0,57836000.0,56942000.0,57642000.0,6908.81118369,397042475608.0333,259
KRW-BTC,2021-09-18,57642000.0,58980000.0,57574000.0,58597000.0,4935.40608571,288291394889.2499,260
KRW-BTC,2021-09-19,58597000.0,58805000.0,57466000.0,57976000.0,4821.3843762,279811883170.7576,261
KRW-BTC,2021-09-20,58030000.0,58142000.0,53496000.0,53801000.0,10951.54124671,608008065738.9528,262
KRW-BTC,2021-09-21,53801000.0,54400000.0,50211000.0,50699000.0,11491.19131035,602640099332.8099,263
KRW-BTC,2021-09-22,50699000.0,54153000.0,50059000.0,53856000.0,8922.15765938,467187185035.5327,264
KRW-BTC,2021-09-23,53853000.0,54656000.0,52571000.0,54410000.0,7737.69933454,415384854012.3932,265
KRW-BTC,2021-09-24,54405000.0,54534000.0,50900000.0,52176000.0,11468.26484925,602952735214.0181,266
KRW-BTC,2021-09-25,52176000.0,52452000.0,51056000.0,52326000.0,4371.92985367,226758630503.67758,267
KRW-BTC,2021-09-26,52326000.0,53607000.0,50803000.0,52798000.0,5945.40902076,310948126899.37146,268
KRW-BTC,2021-09-27,52798000.0,53800000.0,51747000.0,51834000.0,4963.31808383,262697515793.77594,269
KRW-BTC,2021-09-28,51831000.0,52103000.0,50222000.0,50309000.0,6216.15486117,318673200792.9927,270
KRW-BTC,2021-09-29,50309000.0,51799000.0,49924000.0,50800000.0,5199.8520123,265067157875.95703,271
KRW-BTC,2021-09-30,50800000.0,53673000.0,50731000.0,53523000.0,6716.78034563,353760846438.2255,272
KRW-BTC,2021-10-01,53523000.0,58582000.0,53070000.0,58348000.0,9344.90787537,526629015325.6079,273
KRW-BTC,2021-10-02,58348000.0,58999000.0,57660000.0,58228000.0,4852.96858036,283012282143.45593,274
KRW-BTC,2021-10-03,58238000.0,59390000.0,57250000.0,58567000.0,4489.39578954,262002063227.56482,275
KRW-BTC,2021-10-04,58466000.0,60331000.0,57346000.0,60020000.0,6699.98876873,392304690362.0932,276
KRW-BTC,2021-10-05,60020000.0,62500000.0,59547000.0,61666000.0,9846.15636431,596248479174.788,277
KRW-BTC,2021-10-06,61666000.0,67636000.0,61113000.0,67000000.0,13462.73768824,864584706843.0698,278
KRW-BTC,2021-10-07,66998000.0,67290000.0,65265000.0,65500000.0,8828.33453547,584191782622.2512,279
KRW-BTC,2021-10-08,65501000.0,68200000.0,65151000.0,65951000.0,8405.272394,559268632990.6614,280
KRW-BTC,2021-10-09,65951000.0,67731000.0,65659000.0,67057000.0,5042.25221793,337726926141.7395,281
KRW-BTC,2021-10-10,67057000.0,69023000.0,66350000.0,67801000.0,5559.81442292,375920524221.4952,282
KRW-BTC,2021-10-11,67801000.0,71600000.0,67547000.0,70921000.0,9404.74824492,657471668000.4491,283
KRW-BTC,2021-10-12,70954000.0,71368000.0,67558000.0,69164000.0,8980.82152047,628672206653.5323,284
KRW-BTC,2021-10-13,69188000.0,70700000.0,66865000.0,69857000.0,8568.72701657,587847809013.9847,285
KRW-BTC,2021-10-14,69857000.0,71470000.0,69400000.0,69783000.0,6362.57109584,447309084626.59393,286
KRW-BTC,2021-10-15,69784000.0,76721000.0,69420000.0,75688000.0,15661.24926397,1145452749698.3083,287
KRW-BTC,2021-10-16,75688000.0,76370000.0,73950000.0,74806000.0,7825.0005115,589288907263.0604,288
KRW-BTC,2021-10-17,74806000.0,76200000.0,74008000.0,75933000.0,5403.94853669,404990697637.63635,289
KRW-BTC,2021-10-18,75933000.0,77276000.0,74193000.0,76546000.0,8312.73781879,632688540533.9479,290
KRW-BTC,2021-10-19,76541000.0,79285000.0,75925000.0,78776000.0,9018.17095087,696401614018.545,291
KRW-BTC,2021-10-20,78776000.0,81750000.0,78001000.0,79917000.0,14472.09742285,1152411111515.1873,292
KRW-BTC,2021-10-21,79919000.0,80811000.0,76324000.0,76396000.0,15551.93334613,1225371802278.793,293
KRW-BTC,2021-10-22,76396000.0,77640000.0,74123000.0,74364000.0,11856.84444258,903371302135.1926,294
KRW-BTC,2021-10-23,74350000.0,75580000.0,73247000.0,74830000.0,7080.04234866,529341477417.07855,295
KRW-BTC,2021-10-24,74830000.0,75530000.0,73635000.0,74501000.0,6110.3785988,454814496440.7718,296
KRW-BTC,2021-10-25,74501000.0,77024000.0,74210000.0,76200000.0,6856.57775992,521225048265.0583,297
KRW-BTC,2021-10-26,76250000.0,76480000.0,73002000.0,73293000.0,8258.18143151,619824450361.118,298
KRW-BTC,2021-10-27,73293000.0,74200000.0,70180000.0,71845000.0,14503.8250321,1053620820854.7567,299
KRW-BTC,2021-10-28,71833000.0,74707000.0,71028000.0,73122000.0,8654.62147862,630325919861.4268,300
KRW-BTC,2021-10-29,73028000.0,75405000.0,72676000.0,74568000.0,7156.5495444,529148496573.07806,301
KRW-BTC,2021-10-30,74568000.0,74748000.0,72910000.0,73413000.0,6019.3726361,443974248919.1151,302
KRW-BTC,2021-10-31,73428000.0,74502000.0,71551000.0,72391000.0,7515.24771978,547624687479.1433,303
KRW-BTC,2021-11-01,72325000.0,73928000.0,71003000.0,72401000.0,6319.81024636,459799779805.7788,304
KRW-BTC,2021-11-02,72402000.0,75590000.0,72031000.0,74150000.0,7684.60605039,567138389401.7821,305
KRW-BTC,2021-11-03,74106000.0,75141000.0,72500000.0,74600000.0,7931.12310979,586147364013.1627,306
KRW-BTC,2021-11-04,74607000.0,74880000.0,73480000.0,73807000.0,5757.70198775,426469535512.6226,307
KRW-BTC,2021-11-05,73807000.0,75000000.0,73490000.0,74121000.0,5520.4236536,410709736765.99615,308
KRW-BTC,2021-11-06,74092000.0,74649000.0,73800000.0,74575000.0,3742.0767138,277629666879.828,309
KRW-BTC,2021-11-07,74576000.0,76700000.0,74481000.0,76536000.0,4447.00986585,335634172962.1655,310
KRW-BTC,2021-11-08,76649000.0,81586000.0,76534000.0,81403000.0,9132.13666783,726433660922.1797,311
KRW-BTC,2021-11-09,81402000.0,82700000.0,79987000.0,80857000.0,9216.26072135,749642408219.2787,312
KRW-BTC,2021-11-10,80813000.0,82520000.0,78510000.0,79660000.0,13173.31625594,1059561087264.0406,313
KRW-BTC,2021-11-11,79663000.0,79732000.0,78543000.0,78917000.0,7167.44682984,566786888469.356,314
KRW-BTC,2021-11-12,78938000.0,79100000.0,76712000.0,78165000.0,7117.16534788,555556239586.2133,315
KRW-BTC,2021-11-13,78165000.0,78770000.0,77120000.0,77867000.0,4350.10453278,338562919987.8282,316
KRW-BTC,2021-11-14,77867000.0,79350000.0,77579000.0,79310000.0,3826.41658753,300107299012.1013,317
KRW-BTC,2021-11-15,79323000.0,80250000.0,77330000.0,77602000.0,6972.54522621,550661898860.9288,318
KRW-BTC,2021-11-16,77600000.0,77602000.0,73325000.0,73897000.0,12978.65608121,972845801082.5905,319
KRW-BTC,2021-11-17,73897000.0,74712000.0,72000000.0,73935000.0,9918.31995415,727534439444.1946,320
KRW-BTC,2021-11-18,73941000.0,74494000.0,70000000.0,70611000.0,15304.60880992,1116607005545.3738,321
KRW-BTC,2021-11-19,70602000.0,72376000.0,69150000.0,71813000.0,9106.09854129,644660277293.9285,322
KRW-BTC,2021-11-20,71813000.0,74090000.0,71500000.0,73669000.0,5649.73412587,410541726042.7906,323
KRW-BTC,2021-11-21,73669000.0,74200000.0,72695000.0,73047000.0,4787.87666179,350690458560.52295,324
KRW-BTC,2021-11-22,73096000.0,73498000.0,70285000.0,70589000.0,7714.84906712,553218859712.912,325
KRW-BTC,2021-11-23,70589000.0,72200000.0,69556000.0,71802000.0,8493.89979735,602133383999.3546,326
KRW-BTC,2021-11-24,71726000.0,72300000.0,70265000.0,71680000.0,6609.91155089,468511820298.09436,327
KRW-BTC,2021-11-25,71689000.0,74136000.0,71220000.0,73171000.0,9049.17474463,658196555146.7008,328
KRW-BTC,2021-11-26,73160000.0,73567000.0,68089000.0,68549000.0,12468.28912157,883496099720.3064,329
KRW-BTC,2021-11-27,68550000.0,70276000.0,68140000.0,70039000.0,4865.73785339,338381741544.1163,330
KRW-BTC,2021-11-28,70039000.0,72691000.0,68607000.0,72303000.0,5439.53030356,380943799247.1356,331
KRW-BTC,2021-11-29,72255000.0,73166000.0,71298000.0,72240000.0,5965.74542692,431249801809.792,332
KRW-BTC,2021-11-30,72241000.0,73300000.0,70000000.0,70702000.0,8717.7658615,623384585488.2554,333
KRW-BTC,2021-12-01,70771000.0,72850000.0,70500000.0,70936000.0,7443.52963772,529661740005.61975,334
KRW-BTC,2021-12-02,70936000.0,71500000.0,69958000.0,70539000.0,10208.00313323,719755308272.1974,335
KRW-BTC,2021-12-03,70563000.0,71189000.0,67034000.0,68053000.0,15061.77754449,1053599225982.5276,336
KRW-BTC,2021-12-04,68068000.0,68191000.0,56000000.0,62206000.0,28348.95914312,1757512901445.4797,337
KRW-BTC,2021-12-05,62178000.0,63297000.0,59685000.0,61877000.0,12124.69394126,749188784836.934,338
KRW-BTC,2021-12-06,61877000.0,63103000.0,59016000.0,62626000.0,11591.24846455,703577992750.93,339
KRW-BTC,2021-12-07,62632000.0,64120000.0,62316000.0,63204000.0,8054.47784621,509439926577.6897,340
KRW-BTC,2021-12-08,63205000.0,63450000.0,60500000.0,62217000.0,7423.34923321,462084243427.4263,341
KRW-BTC,2021-12-09,62217000.0,62499000.0,59200000.0,59425000.0,6985.12525942,425034996310.3946,342
KRW-BTC,2021-12-10,59425000.0,61995000.0,59106000.0,59683000.0,7746.32503472,466065446683.84814,343
KRW-BTC,2021-12-11,59749000.0,61538000.0,59500000.0,61427000.0,3629.5367696,219745359643.67993,344
KRW-BTC,2021-12-12,61414000.0,62887000.0,60904000.0,62049000.0,3665.34563234,226239759072.2335,345
KRW-BTC,2021-12-13,61995000.0,62190000.0,58158000.0,58626000.0,7453.74091001,447420970311.1684,346
KRW-BTC,2021-12-14,58626000.0,60150000.0,57347000.0,59930000.0,7199.35776367,421930887129.1652,347
KRW-BTC,2021-12-15,59909000.0,62150000.0,58055000.0,61198000.0,10234.38988975,614210066819.0795,348
KRW-BTC,2021-12-16,61196000.0,61660000.0,59500000.0,59817000.0,7807.69618658,473844929813.83124,349
KRW-BTC,2021-12-17,59820000.0,60198000.0,57400000.0,58086000.0,8991.83583337,529378851668.7005,350
KRW-BTC,2021-12-18,58110000.0,58867000.0,57207000.0,58402000.0,5479.58391512,318308284131.8217,351
KRW-BTC,2021-12-19,58438000.0,59864000.0,58071000.0,58329000.0,5945.75001586,349830141080.10315,352
KRW-BTC,2021-12-20,58329000.0,58616000.0,56917000.0,58011000.0,6685.60533352,385840635557.5586,353
KRW-BTC,2021-12-21,57980000.0,60650000.0,57500000.0,60023000.0,6637.6709069,394352689438.5196,354
KRW-BTC,2021-12-22,60023000.0,60772000.0,59605000.0,59753000.0,5773.9637448,347172202153.7813,355
KRW-BTC,2021-12-23,59759000.0,61925000.0,59120000.0,61490000.0,6471.52989474,389081707456.7215,356
KRW-BTC,2021-12-24,61490000.0,62850000.0,61250000.0,61939000.0,5243.5431503,325690062280.693,357
KRW-BTC,2021-12-25,61939000.0,62500000.0,61107000.0,61177000.0,3730.36798441,230679684124.69763,358
KRW-BTC,2021-12-26,61177000.0,61939000.0,60288000.0,61467000.0,4350.54366915,265030001351.93692,359
KRW-BTC,2021-12-27,61467000.0,62500000.0,60934000.0,61508000.0,5287.22519425,325512198487.4511,360
KRW-BTC,2021-12-28,61470000.0,61508000.0,57912000.0,58274000.0,7303.08727699,436619790606.5887,361
KRW-BTC,2021-12-29,58261000.0,58763000.0,56650000.0,57089000.0,8037.99954485,465098505559.6989,362
KRW-BTC,2021-12-30,57089000.0,58233000.0,56400000.0,57200000.0,5506.78981263,315378745535.8602,363
KRW-BTC,2021-12-31,57233000.0,58812000.0,56233000.0,56784000.0,4959.9700856,285728205436.0753,364
KRW-BTC,2022-01-01,56784000.0,58271000.0,56762000.0,57915000.0,2628.14596492,151064521830.33255,365
KRW-BTC,2022-01-02,57915000.0,58300000.0,57100000.0,57531000.0,3567.5057124,205291308789.9393,366
KRW-BTC,2022-01-03,57540000.0,57749000.0,56133000.0,56641000.0,6304.95856401,360063461140.01263,367
KRW-BTC,2022-01-04,56640000.0,57685000.0,56000000.0,56023000.0,6053.44580235,342512644132.83624,368
KRW-BTC,2022-01-05,56023000.0,57100000.0,52701000.0,53854000.0,9296.79871351,515276777193.21295,369
KRW-BTC,2022-01-06,53854000.0,54300000.0,52388000.0,53239000.0,6389.07930239,339630997052.0713,370
KRW-BTC,2022-01-07,53240000.0,53358000.0,50900000.0,51449000.0,7509.10809323,389528045895.49457,371
KRW-BTC,2022-01-08,51449000.0,52709000.0,50829000.0,52142000.0,4171.09645762,215423691964.91058,372
KRW-BTC,2022-01-09,52142000.0,52600000.0,51144000.0,51678000.0,3369.09508974,174869889802.57343,373
KRW-BTC,2022-01-10,51672000.0,51999000.0,48897000.0,51246000.0,7955.46011133,402570820215.65857,374
KRW-BTC,2022-01-11,51255000.0,52493000.0,50408000.0,52307000.0,5812.21805175,298676109322.26056,375
KRW-BTC,2022-01-12,52306000.0,53945000.0,51800000.0,53349000.0,5617.86642827,296492711681.8847,376
KRW-BTC,2022-01-13,53349000.0,53940000.0,51809000.0,51885000.0,5468.01591063,289837178996.5849,377
KRW-BTC,2022-01-14,51885000.0,52691000.0,51010000.0,52230000.0,5030.18653553,261086090962.35144,378
KRW-BTC,2022-01-15,52230000.0,52891000.0,51878000.0,52357000.0,2595.04941124,135657742666.70593,379
KRW-BTC,2022-01-16,52357000.0,52634000.0,51948000.0,52165000.0,2131.4288192,111417440453.1287,380
KRW-BTC,2022-01-17,52165000.0,52300000.0,50822000.0,51436000.0,3104.23763117,160683769882.9794,381
KRW-BTC,2022-01-18,51435000.0,51600000.0,50192000.0,51179000.0,3894.69755153,197997204276.519,382
KRW-BTC,2022-01-19,51183000.0,51395000.0,49988000.0,50333000.0,4815.61754533,243349644791.62622,383
KRW-BTC,2022-01-20,50333000.0,52361000.0,49575000.0,49648000.0,6914.68087553,350489190147.2465,384
KRW-BTC,2022-01-21,49600000.0,50001000.0,44600000.0,45316000.0,13031.22269492,614895368490.7034,385
KRW-BTC,2022-01-22,45316000.0,45622000.0,42629000.0,43375000.0,12317.48527338,542096966238.20294,386
KRW-BTC,2022-01-23,43376000.0,44500000.0,42725000.0,44253000.0,6165.20872887,269289810382.9316,387
KRW-BTC,2022-01-24,44255000.0,45600000.0,40871000.0,44731000.0,10984.73257578,468862727172.81586,388
KRW-BTC,2022-01-25,44764000.0,45572000.0,43511000.0,44909000.0,6937.03740715,308479518001.6424,389
KRW-BTC,2022-01-26,44905000.0,47460000.0,44520000.0,45100000.0,10144.39442742,465503093047.90515,390
KRW-BTC,2022-01-27,45100000.0,45844000.0,43786000.0,45809000.0,7488.1448014,335012964798.7789,391
KRW-BTC,2022-01-28,45800000.0,46890000.0,45060000.0,46588000.0,5565.15427472,254762670308.80963,392
KRW-BTC,2022-01-29,46592000.0,47746000.0,46180000.0,47146000.0,3980.16776223,186286304051.22614,393
KRW-BTC,2022-01-30,47144000.0,47500000.0,46498000.0,47208000.0,2868.98523419,135027081461.63245,394
KRW-BTC,2022-01-31,47208000.0,47647000.0,45624000.0,47266000.0,4554.26520595,211275432696.9253,395
KRW-BTC,2022-02-01,47304000.0,48270000.0,46869000.0,47760000.0,3944.00160976,187434977994.1383,396
KRW-BTC,2022-02-02,47784000.0,47900000.0,45401000.0,45517000.0,4684.82046753,219281053640.67502,397
KRW-BTC,2022-02-03,45518000.0,45900000.0,44770000.0,45835000.0,3279.73787459,148839125406.1171,398
KRW-BTC,2022-02-04,45835000.0,50843000.0,45500000.0,50633000.0,7451.46465055,355674962643.43884,399
KRW-BTC,2022-02-05,50613000.0,51488000.0,50216000.0,50788000.0,5618.42220443,285441834169.823,400
KRW-BTC,2022-02-06,50788000.0,52022000.0,50400000.0,51732000.0,4046.19621542,206661446937.4289,401
KRW-BTC,2022-02-07,51678000.0,54110000.0,51084000.0,53511000.0,6414.99045765,337553682455.38916,402
KRW-BTC,2022-02-08,53511000.0,55321000.0,52325000.0,53651000.0,10799.76838891,578845327237.1124,403
KRW-BTC,2022-02-09,53651000.0,54000000.0,52560000.0,53660000.0,5006.39849973,266603510170.62662,404
KRW-BTC,2022-02-10,53659000.0,55380000.0,52604000.0,53123000.0,9079.39442265,488428411754.56024,405
KRW-BTC,2022-02-11,53040000.0,53364000.0,51300000.0,51882000.0,6124.94691657,321480090359.74054,406
KRW-BTC,2022-02-12,51875000.0,52299000.0,50835000.0,51597000.0,4680.16804965,241620206211.6828,407
KRW-BTC,2022-02-13,51619000.0,52190000.0,51400000.0,51550000.0,2737.45244662,141796428812.6518,408
KRW-BTC,2022-02-14,51550000.0,52041000.0,50744000.0,51586000.0,4253.6279361,218529350233.54776,409
KRW-BTC,2022-02-15,51586000.0,53998000.0,51462000.0,53832000.0,4794.46946448,254795069714.37585,410
KRW-BTC,2022-02-16,53835000.0,53842000.0,52769000.0,53298000.0,4581.97459643,244556760070.18353,411
KRW-BTC,2022-02-17,53298000.0,53540000.0,49203000.0,49376000.0,7615.70913172,392341519114.4038,412
KRW-BTC,2022-02-18,49376000.0,50199000.0,48369000.0,49015000.0,5516.16174109,272064780977.97128,413
KRW-BTC,2022-02-19,49004000.0,49250000.0,48271000.0,49035000.0,2902.28628463,141529609090.52924,414
KRW-BTC,2022-02-20,49035000.0,49038000.0,46650000.0,47131000.0,5524.94879998,261930452601.5744,415
KRW-BTC,2022-02-21,47133000.0,48128000.0,45147000.0,45450000.0,7886.2960245,367962097771.5558,416
KRW-BTC,2022-02-22,45450000.0,46693000.0,44746000.0,46474000.0,5478.02173628,249720926168.73676,417
KRW-BTC,2022-02-23,46500000.0,47530000.0,45293000.0,45543000.0,6323.31776297,294355073826.30664,418
KRW-BTC,2022-02-24,45483000.0,48000000.0,42580000.0,46927000.0,15361.05926493,677428293445.7881,419
KRW-BTC,2022-02-25,46854000.0,48500000.0,46555000.0,47831000.0,7745.36379841,367692769588.9642,420
KRW-BTC,2022-02-26,47830000.0,49010000.0,47200000.0,47809000.0,4412.33689604,211661931303.1995,421
KRW-BTC,2022-02-27,47850000.0,48576000.0,45695000.0,46358000.0,5879.5153407,278259630244.21466,422
KRW-BTC,2022-02-28,46363000.0,53089000.0,46086000.0,52332000.0,10346.17938543,510345453158.8512,423
KRW-BTC,2022-03-01,52332000.0,54777000.0,52004000.0,53790000.0,10899.50680906,580017405666.1804,424
KRW-BTC,2022-03-02,53789000.0,54829000.0,52789000.0,53359000.0,7651.79638878,410042464654.7711,425
KRW-BTC,2022-03-03,53359000.0,53710000.0,51219000.0,51842000.0,5670.32573658,298403705749.9444,426
KRW-BTC,2022-03-04,51875000.0,51952000.0,48071000.0,48450000.0,8201.72698722,411649625542.0779,427
KRW-BTC,2022-03-05,48450000.0,48866000.0,47814000.0,48605000.0,4946.11710435,238916280699.47223,428
KRW-BTC,2022-03-06,48610000.0,49024000.0,47260000.0,47745000.0,4817.15746101,231568105039.18558,429
KRW-BTC,2022-03-07,47782000.0,48890000.0,46525000.0,47415000.0,6885.29874129,327977721102.5802,430
KRW-BTC,2022-03-08,47364000.0,48800000.0,47290000.0,48213000.0,4764.73953357,229182242873.09155,431
KRW-BTC,2022-03-09,48213000.0,52300000.0,48153000.0,51570000.0,9356.85430436,479357538041.31586,432
KRW-BTC,2022-03-10,51571000.0,51844000.0,48291000.0,48917000.0,10019.04392316,494328772058.5832,433
KRW-BTC,2022-03-11,48931000.0,49941000.0,47802000.0,48315000.0,7089.91274091,345465440083.8288,434
KRW-BTC,2022-03-12,48314000.0,49098000.0,48202000.0,48500000.0,2697.3021978,131418547496.89621,435
KRW-BTC,2022-03-13,48500000.0,48904000.0,47310000.0,47510000.0,4109.28591186,198434298602.69345,436
KRW-BTC,2022-03-14,47500000.0,49515000.0,47186000.0,49171000.0,6352.92355068,306727422441.91864,437
KRW-BTC,2022-03-15,49212000.0,49383000.0,47781000.0,48640000.0,5609.76874722,271852039162.99026,438
KRW-BTC,2022-03-16,48609000.0,51307000.0,48402000.0,50389000.0,12621.47055692,628482964168.743,439
KRW-BTC,2022-03-17,50392000.0,51099000.0,49647000.0,50069000.0,6441.90030738,323349085571.79724,440
KRW-BTC,2022-03-18,50069000.0,51220000.0,49423000.0,50770000.0,6364.18693386,319119972074.8756,441
KRW-BTC,2022-03-19,50736000.0,51300000.0,50615000.0,51245000.0,5016.39241849,255391353100.587,442
KRW-BTC,2022-03-20,51245000.0,51350000.0,50001000.0,50462000.0,4050.02865173,205914406605.1418,443
KRW-BTC,2022-03-21,50471000.0,50756000.0,49832000.0,50128000.0,4418.7158295,221912265997.20813,444
KRW-BTC,2022-03-22,50128000.0,52396000.0,50013000.0,51704000.0,8395.36748077,433481110248.89,445
KRW-BTC,2022-03-23,51689000.0,52232000.0,51118000.0,52138000.0,5293.40295388,273158203021.73694,446
KRW-BTC,2022-03-24,52138000.0,53416000.0,51800000.0,52966000.0,7289.94185362,382789038401.1927,447
KRW-BTC,2022-03-25,52907000.0,54450000.0,52700000.0,53791000.0,5670.82751458,303815424407.88043,448
KRW-BTC,2022-03-26,53836000.0,54241000.0,53402000.0,53902000.0,3333.05874444,179588672016.24872,449
KRW-BTC,2022-03-27,53888000.0,56201000.0,53674000.0,55949000.0,5341.02371604,292027317612.86926,450
KRW-BTC,2022-03-28,55936000.0,57678000.0,55827000.0,56914000.0,6374.43514602,361568618614.51605,451
KRW-BTC,2022-03-29,56900000.0,57540000.0,56390000.0,56985000.0,6629.17847063,378907479327.83264,452
